shapeID,shapeName,assigned_state,state_method,district_code,resolve_method,resolve_score,frame_name,frame_state
76128533B19545859035458,Kallakurichi,Tamil Nadu,centroid,729,exact_state,100,Kallakurichi,Tamil Nadu
76128533B83644689337946,Kancheepuram,Tamil Nadu,centroid,574,exact_state,100,Kancheepuram,Tamil Nadu
76128533B53796141759805,Kanniyakumari,Tamil Nadu,centroid,575,exact_state,100,Kanniyakumari,Tamil Nadu
76128533B19335918192159,Karur,Tamil Nadu,centroid,576,exact_state,100,Karur,Tamil Nadu
76128533B35717069663408,Krishnagiri,Tamil Nadu,centroid,577,exact_state,100,Krishnagiri,Tamil Nadu
76128533B71824979235503,Madurai,Tamil Nadu,centroid,578,exact_state,100,Madurai,Tamil Nadu
76128533B63176236753619,Mayiladuthurai,Tamil Nadu,centroid,735,exact_state,100,Mayiladuthurai,Tamil Nadu
76128533B88466433485589,Nagapattinam,Tamil Nadu,centroid,579,exact_state,100,Nagapattinam,Tamil Nadu
76128533B51372664315362,Namakkal,Tamil Nadu,centroid,580,exact_state,100,Namakkal,Tamil Nadu
76128533B51799781997546,Perambalur,Tamil Nadu,centroid,581,exact_state,100,Perambalur,Tamil Nadu
76128533B64003397477352,Pudukkottai,Tamil Nadu,centroid,582,exact_state,100,Pudukkottai,Tamil Nadu
76128533B1629699732681,Ramanathapuram,Tamil Nadu,centroid,583,exact_state,100,Ramanathapuram,Tamil Nadu
76128533B22687502928564,Ranipet,Tamil Nadu,centroid,731,exact_state,100,Ranipet,Tamil Nadu
76128533B52590639744160,Salem,Tamil Nadu,centroid,584,exact_state,100,Salem,Tamil Nadu
76128533B89925537847414,Sivaganga,Tamil Nadu,centroid,585,exact_state,100,Sivaganga,Tamil Nadu
76128533B27604563137530,Tenkasi,Tamil Nadu,centroid,733,exact_state,100,Tenkasi,Tamil Nadu
76128533B54279577656282,Thanjavur,Tamil Nadu,centroid,586,exact_state,100,Thanjavur,Tamil Nadu
76128533B21812274124310,The Nilgiris,Tamil Nadu,centroid,587,exact_state,100,The Nilgiris,Tamil Nadu
76128533B79135514077232,Theni,Tamil Nadu,centroid,588,exact_state,100,Theni,Tamil Nadu
76128533B45592431373253,Thiruvallur,Tamil Nadu,centroid,589,exact_state,100,Thiruvallur,Tamil Nadu
76128533B45072089356239,Thiruvarur,Tamil Nadu,centroid,590,exact_state,100,Thiruvarur,Tamil Nadu
76128533B31241181851990,Thoothukkudi,Tamil Nadu,centroid,594,exact_state,100,Thoothukkudi,Tamil Nadu
76128533B1645877589145,Tiruchirappalli,Tamil Nadu,centroid,591,exact_state,100,Tiruchirappalli,Tamil Nadu
76128533B52639434516056,Tirunelveli,Tamil Nadu,centroid,592,exact_state,100,Tirunelveli,Tamil Nadu
76128533B11403491783632,Tirupathur,Tamil Nadu,centroid,732,exact_state,100,Tirupathur,Tamil Nadu
76128533B57036825942975,Tiruppur,Tamil Nadu,centroid,634,exact_state,100,Tiruppur,Tamil Nadu
76128533B89575258858457,Tiruvannamalai,Tamil Nadu,centroid,593,exact_state,100,Tiruvannamalai,Tamil Nadu
76128533B89374164863010,Vellore,Tamil Nadu,centroid,595,exact_state,100,Vellore,Tamil Nadu
76128533B86430586962522,Viluppuram,Tamil Nadu,centroid,596,exact_state,100,Viluppuram,Tamil Nadu
76128533B70974512658911,Virudhunagar,Tamil Nadu,centroid,597,exact_state,100,Virudhunagar,Tamil Nadu
76128533B38354309367879,Adilabad,Telangana,centroid,501,exact_state,100,Adilabad,Telangana
76128533B30246762498957,Bhadradri,Telangana,centroid,690,alias_exact,100,Bhadradri Kothagudem,Telangana
76128533B84676164211579,Hydrabad,Telangana,centroid,507,fuzzy_state,94,Hyderabad,Telangana
76128533B67054925852429,Jagtial,Telangana,centroid,681,fuzzy_state,93,Jagitial,Telangana
76128533B8930157583904,Jangaon,Telangana,centroid,689,alias_exact,100,Jangoan,Telangana
76128533B60322704115131,Jayashankar,Telangana,centroid,687,alias_exact,100,Jayashankar Bhupalapally,Telangana
76128533B72829420975835,Jogulamba,Telangana,centroid,695,alias_exact,100,Jogulamba Gadwal,Telangana
76128533B21068662878849,Kamareddy,Telangana,centroid,685,exact_state,100,Kamareddy,Telangana
76128533B58104976570569,Karimnagar,Telangana,centroid,508,exact_state,100,Karimnagar,Telangana
76128533B96571577519224,Khammam,Telangana,centroid,509,exact_state,100,Khammam,Telangana
76128533B33226396095315,Komaram Bheem,Telangana,centroid,699,alias_exact,100,Kumuram Bheem Asifabad,Telangana
76128533B28290181894983,Mahabubabad,Telangana,centroid,688,exact_state,100,Mahabubabad,Telangana
76128533B58170186574016,Mahabubnagar,Telangana,centroid,512,exact_state,100,Mahabubnagar,Telangana
76128533B53018054761164,Mancherial,Telangana,centroid,684,exact_state,100,Mancherial,Telangana
76128533B97126567441665,Medak,Telangana,centroid,513,exact_state,100,Medak,Telangana
76128533B71056110198347,Medchal,Telangana,centroid,700,alias_exact,100,Medchal Malkajgiri,Telangana
76128533B84398038505400,Mulugu,Telangana,centroid,720,exact_state,100,Mulugu,Telangana
76128533B31246189674263,Nagarkurnool,Telangana,centroid,694,exact_state,100,Nagarkurnool,Telangana
76128533B8892495882090,Nalgonda,Telangana,centroid,514,exact_state,100,Nalgonda,Telangana
76128533B14968875277413,Narayanpet,Telangana,centroid,721,exact_state,100,Narayanpet,Telangana
76128533B25280172436550,Nirmal,Telangana,centroid,680,exact_state,100,Nirmal,Telangana
76128533B58493775523243,Nizamabad,Telangana,centroid,516,exact_state,100,Nizamabad,Telangana
76128533B53373614632193,Peddapalli,Telangana,centroid,682,exact_state,100,Peddapalli,Telangana
76128533B21485897206517,Rajanna Sircilla,Telangana,centroid,683,exact_state,100,Rajanna Sircilla,Telangana
76128533B31175522938788,Rangareddy,Telangana,centroid,518,alias_exact,100,Ranga Reddy,Telangana
76128533B40480360118262,Sangareddy,Telangana,centroid,691,exact_state,100,Sangareddy,Telangana
76128533B31111781432113,Siddipet,Telangana,centroid,692,exact_state,100,Siddipet,Telangana
76128533B24594618908349,Suryapet,Telangana,centroid,696,exact_state,100,Suryapet,Telangana
76128533B74887942950962,Vikarabad,Telangana,centroid,698,exact_state,100,Vikarabad,Telangana
76128533B49394025943542,Wanaparthy,Telangana,centroid,693,exact_state,100,Wanaparthy,Telangana
76128533B63833971372360,Warangal (R),Telangana,centroid,522,alias_exact,100,Warangal,Telangana
76128533B34824326075805,Warangal (U),Telangana,centroid,686,alias_exact,100,Hanumakonda,Telangana
76128533B85157820615002,Yadadri Bhongiri,Telangana,centroid,697,alias_exact,100,Yadadri Bhuvanagiri,Telangana
76128533B42970684683247,Dhalai,Tripura,centroid,269,exact_state,100,Dhalai,Tripura
76128533B94126463611805,Gomati,Tripura,centroid,654,exact_state,100,Gomati,Tripura
76128533B67044589012853,Khowai,Tripura,centroid,652,exact_state,100,Khowai,Tripura
76128533B77134386587213,North Tripura,Tripura,centroid,270,exact_state,100,North Tripura,Tripura
76128533B43965372582859,Sipahijula,Tripura,centroid,653,alias_exact,100,Sepahijala,Tripura
76128533B67748245133340,South Tripura,Tripura,centroid,271,exact_state,100,South Tripura,Tripura
76128533B4720703924950,Unokoti,Tripura,centroid,655,alias_exact,100,Unakoti,Tripura
76128533B97225684979956,West Tripura,Tripura,centroid,272,exact_state,100,West Tripura,Tripura
76128533B26296891809198,Agra,Uttar Pradesh,centroid,118,exact_state,100,Agra,Uttar Pradesh
76128533B60862799554879,Aligarh,Uttar Pradesh,centroid,119,exact_state,100,Aligarh,Uttar Pradesh
76128533B51368558457506,Allahabad,Uttar Pradesh,centroid,120,alias_exact,100,Prayagraj,Uttar Pradesh
76128533B7879459377699,Ambedkar Nagar,Uttar Pradesh,centroid,121,exact_state,100,Ambedkar Nagar,Uttar Pradesh
76128533B13908294104682,Amethi,Uttar Pradesh,centroid,640,exact_state,100,Amethi,Uttar Pradesh
76128533B20660206691661,Auraiya,Uttar Pradesh,centroid,122,exact_state,100,Auraiya,Uttar Pradesh
76128533B73925919155567,Azamgarh,Uttar Pradesh,centroid,123,exact_state,100,Azamgarh,Uttar Pradesh
76128533B46268976217915,Baghpat,Uttar Pradesh,centroid,124,exact_state,100,Baghpat,Uttar Pradesh
76128533B66612397499770,Bahraich,Uttar Pradesh,centroid,125,exact_state,100,Bahraich,Uttar Pradesh
76128533B73769926250842,Ballia,Uttar Pradesh,centroid,126,exact_state,100,Ballia,Uttar Pradesh
76128533B87371000929659,Balrampur,Uttar Pradesh,centroid,127,exact_state,100,Balrampur,Uttar Pradesh
76128533B45099378029175,Banda,Uttar Pradesh,centroid,128,exact_state,100,Banda,Uttar Pradesh
76128533B74938989340684,Bara Banki,Uttar Pradesh,centroid,129,exact_state,100,Bara Banki,Uttar Pradesh
76128533B68554447699730,Bareilly,Uttar Pradesh,centroid,130,exact_state,100,Bareilly,Uttar Pradesh
76128533B18648944871057,Basti,Uttar Pradesh,centroid,131,exact_state,100,Basti,Uttar Pradesh
76128533B14534161138054,Bijnor,Uttar Pradesh,centroid,132,exact_state,100,Bijnor,Uttar Pradesh
76128533B84679668760735,Budaun,Uttar Pradesh,centroid,133,exact_state,100,Budaun,Uttar Pradesh
76128533B13272482176343,Bulandshahr,Uttar Pradesh,centroid,134,exact_state,100,Bulandshahr,Uttar Pradesh
76128533B13673614951516,Chandauli,Uttar Pradesh,centroid,135,exact_state,100,Chandauli,Uttar Pradesh
76128533B53725063754801,Chitrakoot,Uttar Pradesh,centroid,136,exact_state,100,Chitrakoot,Uttar Pradesh
76128533B40023971667984,Deoria,Uttar Pradesh,centroid,137,exact_state,100,Deoria,Uttar Pradesh
76128533B15342706434354,Etah,Uttar Pradesh,centroid,138,exact_state,100,Etah,Uttar Pradesh
76128533B79784438258239,Etawah,Uttar Pradesh,centroid,139,exact_state,100,Etawah,Uttar Pradesh
76128533B60320291189162,Faizabad,Uttar Pradesh,centroid,140,alias_exact,100,Ayodhya,Uttar Pradesh
76128533B59596968713717,Farrukhabad,Uttar Pradesh,centroid,141,exact_state,100,Farrukhabad,Uttar Pradesh
76128533B7124697440629,Fatehpur,Uttar Pradesh,centroid,142,exact_state,100,Fatehpur,Uttar Pradesh
76128533B91640519747726,Firozabad,Uttar Pradesh,centroid,143,exact_state,100,Firozabad,Uttar Pradesh
76128533B34462889864078,Gautam Buddha Nagar,Uttar Pradesh,centroid,144,exact_state,100,Gautam Buddha Nagar,Uttar Pradesh
76128533B68984344044805,Ghaziabad,Uttar Pradesh,centroid,145,exact_state,100,Ghaziabad,Uttar Pradesh
76128533B49460554954204,Ghazipur,Uttar Pradesh,centroid,146,exact_state,100,Ghazipur,Uttar Pradesh
76128533B67530641452031,Gonda,Uttar Pradesh,centroid,147,exact_state,100,Gonda,Uttar Pradesh
76128533B40226077866964,Gorakhpur,Uttar Pradesh,centroid,148,exact_state,100,Gorakhpur,Uttar Pradesh
76128533B27201270098470,Hamirpur,Uttar Pradesh,centroid,149,exact_state,100,Hamirpur,Uttar Pradesh
76128533B87317961648652,Hapur,Uttar Pradesh,centroid,661,exact_state,100,Hapur,Uttar Pradesh
76128533B25208535254310,Hardoi,Uttar Pradesh,centroid,150,exact_state,100,Hardoi,Uttar Pradesh
76128533B15835290978888,Jalaun,Uttar Pradesh,centroid,151,exact_state,100,Jalaun,Uttar Pradesh
76128533B64732849735713,Jaunpur,Uttar Pradesh,centroid,152,exact_state,100,Jaunpur,Uttar Pradesh
76128533B66072086060089,Jhansi,Uttar Pradesh,centroid,153,exact_state,100,Jhansi,Uttar Pradesh
76128533B21119051307760,Jyotiba Phule Nagar,Uttar Pradesh,centroid,154,alias_exact,100,Amroha,Uttar Pradesh
76128533B80966996849325,Kannauj,Uttar Pradesh,centroid,155,exact_state,100,Kannauj,Uttar Pradesh
76128533B80299348876357,Kanpur Dehat,Uttar Pradesh,centroid,156,exact_state,100,Kanpur Dehat,Uttar Pradesh
76128533B23710487943819,Kanpur Nagar,Uttar Pradesh,centroid,157,exact_state,100,Kanpur Nagar,Uttar Pradesh
76128533B7643504807381,Kanshiram Nagar,Uttar Pradesh,centroid,633,alias_exact,100,Kasganj,Uttar Pradesh
76128533B98420041301261,Kaushambi,Uttar Pradesh,centroid,158,exact_state,100,Kaushambi,Uttar Pradesh
76128533B76479861129777,Kheri,Uttar Pradesh,centroid,159,exact_state,100,Kheri,Uttar Pradesh
76128533B26931973511551,Kushinagar,Uttar Pradesh,centroid,160,exact_state,100,Kushinagar,Uttar Pradesh
76128533B59256192226816,Lalitpur,Uttar Pradesh,centroid,161,exact_state,100,Lalitpur,Uttar Pradesh
76128533B49436035281620,Lucknow,Uttar Pradesh,centroid,162,exact_state,100,Lucknow,Uttar Pradesh
76128533B8878807356913,Mahamaya Nagar,Uttar Pradesh,centroid,163,alias_exact,100,Hathras,Uttar Pradesh
76128533B11083100419963,Mahoba,Uttar Pradesh,centroid,165,exact_state,100,Mahoba,Uttar Pradesh
76128533B29554440319099,Mahrajganj,Uttar Pradesh,centroid,164,exact_state,100,Mahrajganj,Uttar Pradesh
76128533B84772439394056,Mainpuri,Uttar Pradesh,centroid,166,exact_state,100,Mainpuri,Uttar Pradesh
76128533B88758450653156,Mathura,Uttar Pradesh,centroid,167,exact_state,100,Mathura,Uttar Pradesh
76128533B88623139855224,Mau,Uttar Pradesh,centroid,168,exact_state,100,Mau,Uttar Pradesh
76128533B61760400952464,Meerut,Uttar Pradesh,centroid,169,exact_state,100,Meerut,Uttar Pradesh
76128533B18243475101734,Mirzapur,Uttar Pradesh,centroid,170,exact_state,100,Mirzapur,Uttar Pradesh
76128533B51849218363622,Moradabad,Uttar Pradesh,centroid,171,exact_state,100,Moradabad,Uttar Pradesh
76128533B87051210355251,Muzaffarnagar,Uttar Pradesh,centroid,172,exact_state,100,Muzaffarnagar,Uttar Pradesh
76128533B90071703601852,Pilibhit,Uttar Pradesh,centroid,173,exact_state,100,Pilibhit,Uttar Pradesh
76128533B20647769792365,Pratapgarh,Uttar Pradesh,centroid,174,exact_state,100,Pratapgarh,Uttar Pradesh
76128533B74057284038879,Rae Bareli,Uttar Pradesh,centroid,175,exact_state,100,Rae Bareli,Uttar Pradesh
76128533B46682008877369,Rampur,Uttar Pradesh,centroid,176,exact_state,100,Rampur,Uttar Pradesh
76128533B33437990510331,Saharanpur,Uttar Pradesh,centroid,177,exact_state,100,Saharanpur,Uttar Pradesh
76128533B7545062765383,Sambhal,Uttar Pradesh,centroid,659,exact_state,100,Sambhal,Uttar Pradesh
76128533B35465481868600,Samli,Uttar Pradesh,centroid,660,fuzzy_state,90,Shamli,Uttar Pradesh
76128533B54279951806726,Sant Kabir Nagar,Uttar Pradesh,centroid,178,exact_state,100,Sant Kabir Nagar,Uttar Pradesh
76128533B87515288456202,Sant Ravidas Nagar (Bhadohi),Uttar Pradesh,centroid,179,alias_exact,100,Bhadohi,Uttar Pradesh
76128533B96870418529164,Shahjahanpur,Uttar Pradesh,centroid,180,exact_state,100,Shahjahanpur,Uttar Pradesh
76128533B34832354589031,Shrawasti,Uttar Pradesh,centroid,181,exact_state,100,Shrawasti,Uttar Pradesh
76128533B40509297062120,Siddharthnagar,Uttar Pradesh,centroid,182,exact_state,100,Siddharthnagar,Uttar Pradesh
76128533B8998698404381,Sitapur,Uttar Pradesh,centroid,183,exact_state,100,Sitapur,Uttar Pradesh
76128533B52058654769647,Sonbhadra,Uttar Pradesh,centroid,184,exact_state,100,Sonbhadra,Uttar Pradesh
76128533B1996088953603,Sultanpur,Uttar Pradesh,centroid,185,exact_state,100,Sultanpur,Uttar Pradesh
76128533B42623703243160,Unnao,Uttar Pradesh,centroid,186,exact_state,100,Unnao,Uttar Pradesh
76128533B7622369120497,Varanasi,Uttar Pradesh,centroid,187,exact_state,100,Varanasi,Uttar Pradesh
76128533B74917207853309,Almora,Uttarakhand,centroid,45,exact_state,100,Almora,Uttarakhand
76128533B64217423710469,Bageshwar,Uttarakhand,centroid,46,exact_state,100,Bageshwar,Uttarakhand
76128533B69844709752120,Chamoli,Uttarakhand,centroid,47,exact_state,100,Chamoli,Uttarakhand
76128533B2761749808956,Champawat,Uttarakhand,centroid,48,exact_state,100,Champawat,Uttarakhand
76128533B67005208112053,Dehradun,Uttarakhand,centroid,49,exact_state,100,Dehradun,Uttarakhand
76128533B46926146855114,Garhwal,Uttarakhand,centroid,52,alias_exact,100,Pauri Garhwal,Uttarakhand
76128533B87833640460819,Hardwar,Uttarakhand,centroid,50,alias_exact,100,Haridwar,Uttarakhand
76128533B50374927918374,Nainital,Uttarakhand,centroid,51,exact_state,100,Nainital,Uttarakhand
76128533B38561771925520,Pithoragarh,Uttarakhand,centroid,53,exact_state,100,Pithoragarh,Uttarakhand
76128533B46038384763988,Rudraprayag,Uttarakhand,centroid,54,alias_exact,100,Rudra Prayag,Uttarakhand
76128533B61134942989820,Tehri Garhwal,Uttarakhand,centroid,55,exact_state,100,Tehri Garhwal,Uttarakhand
76128533B46531174070538,Udham Singh Nagar,Uttarakhand,centroid,56,alias_exact,100,Udam Singh Nagar,Uttarakhand
76128533B81694682724865,Uttarkashi,Uttarakhand,centroid,57,alias_exact,100,Uttar Kashi,Uttarakhand
76128533B23858286755005,Alipurduar,West Bengal,centroid,664,exact_state,100,Alipurduar,West Bengal
76128533B20752885472650,Bankura,West Bengal,centroid,305,exact_state,100,Bankura,West Bengal
76128533B59121537940607,Barddhaman,West Bengal,centroid,306,alias_exact,100,Purba Bardhaman,West Bengal
76128533B53366745705922,Birbhum,West Bengal,centroid,307,exact_state,100,Birbhum,West Bengal
76128533B43049220506604,Dakshin Dinajpur,West Bengal,centroid,310,exact_state,100,Dakshin Dinajpur,West Bengal
76128533B17109302371020,Darjiling,West Bengal,centroid,309,alias_exact,100,Darjeeling,West Bengal
76128533B22077262393417,Haora,West Bengal,centroid,313,alias_exact,100,Howrah,West Bengal
76128533B81857725777974,Hugli,West Bengal,centroid,312,alias_exact,100,Hooghly,West Bengal
76128533B99051523080987,Jalpaiguri,West Bengal,centroid,314,exact_state,100,Jalpaiguri,West Bengal
76128533B24861976740713,Jhargram,West Bengal,centroid,703,exact_state,100,Jhargram,West Bengal
76128533B78458325839103,Kalimpong,West Bengal,centroid,702,exact_state,100,Kalimpong,West Bengal
76128533B64156747739715,Koch Bihar,West Bengal,centroid,308,alias_exact,100,Cooch Behar,West Bengal
76128533B72507508533064,Kolkata,West Bengal,centroid,315,exact_state,100,Kolkata,West Bengal
76128533B36734405131975,Maldah,West Bengal,centroid,316,fuzzy_state,90,Malda,West Bengal
76128533B51402332870635,Murshidabad,West Bengal,centroid,319,exact_state,100,Murshidabad,West Bengal
76128533B71390118115414,Nadia,West Bengal,centroid,320,exact_state,100,Nadia,West Bengal
76128533B93453964263910,North Twenty Four Parganas,West Bengal,centroid,303,alias_exact,100,North 24 Parganas,West Bengal
76128533B60845263086042,Paschim Barddhaman,West Bengal,centroid,704,fuzzy_state,97,Paschim Bardhaman,West Bengal
76128533B88812350838807,Paschim Medinipur,West Bengal,centroid,318,exact_state,100,Paschim Medinipur,West Bengal
76128533B25373378863054,Purba Medinipur,West Bengal,centroid,317,exact_state,100,Purba Medinipur,West Bengal
76128533B16811573188243,Puruliya,West Bengal,centroid,321,fuzzy_state,93,Purulia,West Bengal
76128533B2860535426345,South Twenty Four Parganas,West Bengal,centroid,304,alias_exact,100,South 24 Parganas,West Bengal
76128533B7157007143985,Uttar Dinajpur,West Bengal,vote,311,exact_state,100,Uttar Dinajpur,West Bengal
